author,title,sentence,sentence_nr,words,kind
"Dickens, Charles",Great Expectations,It is a part of Miss Havishams plans for me Pip said Estella with a sigh as if she were tired I am to write to her constantly and see her regularly and report how I go onI and the jewelsfor they are nearly all mine now,11770,Estella,location
"Dickens, Charles",Great Expectations,It is a part of Miss Havishams plans for me Pip said Estella with a sigh as if she were tired I am to write to her constantly and see her regularly and report how I go onI and the jewelsfor they are nearly all mine now,11770,Havisham,person
"Dickens, Charles",Great Expectations,It is a part of Miss Havishams plans for me Pip said Estella with a sigh as if she were tired I am to write to her constantly and see her regularly and report how I go onI and the jewelsfor they are nearly all mine now,11770,Miss Havisham,person
"Dickens, Charles",Great Expectations,It is a part of Miss Havishams plans for me Pip said Estella with a sigh as if she were tired I am to write to her constantly and see her regularly and report how I go onI and the jewelsfor they are nearly all mine now,11770,Philip Pip,person
"Dickens, Charles",Great Expectations,We came to Richmond all too soon and our destination there was a house by the greena staid old house where hoops and powder and patches embroidered coats rolled stockings ruffles and swords had had their court days many a time,11773,Richmond,location
"Dickens, Charles",Great Expectations,A bell with an old voicewhich I dare say in its time had often said to the house Here is the green farthingale Here is the diamondhilted sword Here are the shoes with red heels and the blue solitairesounded gravely in the moonlight and two cherrycoloured maids came fluttering out to receive Estella,11775,Estella,person
"Dickens, Charles",Great Expectations,A bell with an old voicewhich I dare say in its time had often said to the house Here is the green farthingale Here is the diamondhilted sword Here are the shoes with red heels and the blue solitairesounded gravely in the moonlight and two cherrycoloured maids came fluttering out to receive Estella,11775,Estella,location
"Dickens, Charles",Great Expectations,I got into the carriage to be taken back to Hammersmith and I got in with a bad heartache and I got out with a worse heartache,11778,Smith,person
"Dickens, Charles",Great Expectations,At our own door I found little Jane Pocket coming home from a little party escorted by her little lover and I envied her little lover in spite of his being subject to Flopson,11779,Jane Pocket,person
"Dickens, Charles",Great Expectations,At our own door I found little Jane Pocket coming home from a little party escorted by her little lover and I envied her little lover in spite of his being subject to Flopson,11779,Jane Pocket,person
"Dickens, Charles",Great Expectations,At our own door I found little Jane Pocket coming home from a little party escorted by her little lover and I envied her little lover in spite of his being subject to Flopson,11779,Pocket,person
"Dickens, Charles",Great Expectations,Mr Pocket was out lecturing for he was a most delightful lecturer on domestic economy and his treatises on the management of children and servants were considered the very best textbooks on those themes,11780,Mr P,person
"Dickens, Charles",Great Expectations,Mr Pocket was out lecturing for he was a most delightful lecturer on domestic economy and his treatises on the management of children and servants were considered the very best textbooks on those themes,11780,Mr Pocket,person
"Dickens, Charles",Great Expectations,Mr Pocket was out lecturing for he was a most delightful lecturer on domestic economy and his treatises on the management of children and servants were considered the very best textbooks on those themes,11780,Pocket,person
"Dickens, Charles",Great Expectations,But Mrs Pocket was at home and was in a little difficulty on account of the babys having been accommodated with a needlecase to keep him quiet during the unaccountable absence with a relative in the Foot Guards of Millers,11781,Mrs Pocket,person
"Dickens, Charles",Great Expectations,But Mrs Pocket was at home and was in a little difficulty on account of the babys having been accommodated with a needlecase to keep him quiet during the unaccountable absence with a relative in the Foot Guards of Millers,11781,Pocket,person
"Dickens, Charles",Great Expectations,Mr Pocket being justly celebrated for giving most excellent practical advice and for having a clear and sound perception of things and a highly judicious mind I had some notion in my heartache of begging him to accept my confidence,11783,Mr P,person
"Dickens, Charles",Great Expectations,Mr Pocket being justly celebrated for giving most excellent practical advice and for having a clear and sound perception of things and a highly judicious mind I had some notion in my heartache of begging him to accept my confidence,11783,Mr Pocket,person
"Dickens, Charles",Great Expectations,Mr Pocket being justly celebrated for giving most excellent practical advice and for having a clear and sound perception of things and a highly judicious mind I had some notion in my heartache of begging him to accept my confidence,11783,Pocket,person
"Dickens, Charles",Great Expectations,But happening to look up at Mrs Pocket as she sat reading her book of dignities after prescribing Bed as a sovereign remedy for baby I thoughtWellNo I wouldnt,11784,Mrs Pocket,person
"Dickens, Charles",Great Expectations,But happening to look up at Mrs Pocket as she sat reading her book of dignities after prescribing Bed as a sovereign remedy for baby I thoughtWellNo I wouldnt,11784,Pocket,person
"Dickens, Charles",Great Expectations,As I had grown accustomed to my expectations I had insensibly begun to notice their effect upon myself and those around me,11786,Tom,person
"Dickens, Charles",Great Expectations,I lived in a state of chronic uneasiness respecting my behaviour to Joe,11788,Joe Gargery,person
"Dickens, Charles",Great Expectations,I lived in a state of chronic uneasiness respecting my behaviour to Joe,11788,Joe Gargery,person
"Dickens, Charles",Great Expectations,My conscience was not by any means comfortable about Biddy,11789,Biddy,person
"Dickens, Charles",Great Expectations,My conscience was not by any means comfortable about Biddy,11789,Biddy,location
"Dickens, Charles",Great Expectations,When I woke up in the nightlike CamillaI used to think with a weariness on my spirits that I should have been happier and better if I had never seen Miss Havishams face and had risen to manhood content to be partners with Joe in the honest old forge,11790,Havisham,person
"Dickens, Charles",Great Expectations,When I woke up in the nightlike CamillaI used to think with a weariness on my spirits that I should have been happier and better if I had never seen Miss Havishams face and had risen to manhood content to be partners with Joe in the honest old forge,11790,Joe Gargery,person
"Dickens, Charles",Great Expectations,When I woke up in the nightlike CamillaI used to think with a weariness on my spirits that I should have been happier and better if I had never seen Miss Havishams face and had risen to manhood content to be partners with Joe in the honest old forge,11790,Joe Gargery,person
