author,title,sentence,sentence_nr,...1,words,kind
"Dickens, Charles",Great Expectations,Miss Havisham with her head in her hands sat making a low moaning and swaying herself on her chair but gave no answer,12335,180,Havisham,person
"Dickens, Charles",Great Expectations,Miss Havisham with her head in her hands sat making a low moaning and swaying herself on her chair but gave no answer,12335,64,King,location
"Dickens, Charles",Great Expectations,Miss Havisham with her head in her hands sat making a low moaning and swaying herself on her chair but gave no answer,12335,109,King,person
"Dickens, Charles",Great Expectations,Miss Havisham with her head in her hands sat making a low moaning and swaying herself on her chair but gave no answer,12335,191,Miss Havisham,person
"Dickens, Charles",Great Expectations,Or said Estellawhich is a nearer caseif you had taught her from the dawn of her intelligence with your utmost energy and might that there was such a thing as daylight but that it was made to be her enemy and destroyer and she must always turn against it for it had blighted you and would else blight herif you had done this and then for a purpose had wanted her to take naturally to the daylight and she could not do it you would have been disappointed and angry,12336,190,Estella,person
"Dickens, Charles",Great Expectations,Or said Estellawhich is a nearer caseif you had taught her from the dawn of her intelligence with your utmost energy and might that there was such a thing as daylight but that it was made to be her enemy and destroyer and she must always turn against it for it had blighted you and would else blight herif you had done this and then for a purpose had wanted her to take naturally to the daylight and she could not do it you would have been disappointed and angry,12336,262,Estella,location
"Dickens, Charles",Great Expectations,Miss Havisham sat listening or it seemed so for I could not see her face but still made no answer,12337,180,Havisham,person
"Dickens, Charles",Great Expectations,Miss Havisham sat listening or it seemed so for I could not see her face but still made no answer,12337,191,Miss Havisham,person
"Dickens, Charles",Great Expectations,So said Estella I must be taken as I have been made,12338,190,Estella,person
"Dickens, Charles",Great Expectations,So said Estella I must be taken as I have been made,12338,262,Estella,location
"Dickens, Charles",Great Expectations,Miss Havisham had settled down I hardly knew how upon the floor among the faded bridal relics with which it was strewn,12340,180,Havisham,person
"Dickens, Charles",Great Expectations,Miss Havisham had settled down I hardly knew how upon the floor among the faded bridal relics with which it was strewn,12340,191,Miss Havisham,person
"Dickens, Charles",Great Expectations,I took advantage of the momentI had sought one from the firstto leave the room after beseeching Estellas attention to her with a movement of my hand,12341,190,Estella,person
"Dickens, Charles",Great Expectations,I took advantage of the momentI had sought one from the firstto leave the room after beseeching Estellas attention to her with a movement of my hand,12341,262,Estella,location
"Dickens, Charles",Great Expectations,When I left Estella was yet standing by the great chimneypiece just as she had stood throughout,12342,190,Estella,person
"Dickens, Charles",Great Expectations,When I left Estella was yet standing by the great chimneypiece just as she had stood throughout,12342,262,Estella,location
"Dickens, Charles",Great Expectations,Miss Havishams grey hair was all adrift upon the ground among the other bridal wrecks and was a miserable sight to see,12343,180,Havisham,person
"Dickens, Charles",Great Expectations,Miss Havishams grey hair was all adrift upon the ground among the other bridal wrecks and was a miserable sight to see,12343,191,Miss Havisham,person
"Dickens, Charles",Great Expectations,When I at last took courage to return to the room I found Estella sitting at Miss Havishams knee taking up some stitches in one of those old articles of dress that were dropping to pieces and of which I have often been reminded since by the faded tatters of old banners that I have seen hanging up in cathedrals,12345,190,Estella,person
"Dickens, Charles",Great Expectations,When I at last took courage to return to the room I found Estella sitting at Miss Havishams knee taking up some stitches in one of those old articles of dress that were dropping to pieces and of which I have often been reminded since by the faded tatters of old banners that I have seen hanging up in cathedrals,12345,262,Estella,location
"Dickens, Charles",Great Expectations,When I at last took courage to return to the room I found Estella sitting at Miss Havishams knee taking up some stitches in one of those old articles of dress that were dropping to pieces and of which I have often been reminded since by the faded tatters of old banners that I have seen hanging up in cathedrals,12345,180,Havisham,person
"Dickens, Charles",Great Expectations,When I at last took courage to return to the room I found Estella sitting at Miss Havishams knee taking up some stitches in one of those old articles of dress that were dropping to pieces and of which I have often been reminded since by the faded tatters of old banners that I have seen hanging up in cathedrals,12345,64,King,location
"Dickens, Charles",Great Expectations,When I at last took courage to return to the room I found Estella sitting at Miss Havishams knee taking up some stitches in one of those old articles of dress that were dropping to pieces and of which I have often been reminded since by the faded tatters of old banners that I have seen hanging up in cathedrals,12345,109,King,person
